signal_date,effective_trade_date,fund,signal_family,signal_name,signal_direction,signal_strength,target_level,source_snapshot,source_public_date,staleness_days,sector,industry,security_key,confidence_level,notes
2019-10-22,2019-10-22,CROSS_FUND,cross_fund_consensus,sector_confirmation,yes,0.23397918,0.10763600,PIF:2019-09-30|NBIM:2018-12-31,PIF:2019-10-21|NBIM:2019-02-27,,Consumer Discretionary,,,high,PIF positive sector proxy and NBIM overweight/top-3 while PIF is not contracting.
2019-10-22,2019-10-22,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.11932700,PIF:2019-09-30|NBIM:2018-12-31,PIF:2019-10-21|NBIM:2019-02-27,,Consumer Staples,,,low,Cross-fund confirmation condition not satisfied.
2019-10-22,2019-10-22,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.05854500,PIF:2019-09-30|NBIM:2018-12-31,PIF:2019-10-21|NBIM:2019-02-27,,Energy,,,low,Cross-fund confirmation condition not satisfied.
2019-10-22,2019-10-22,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.23711700,PIF:2019-09-30|NBIM:2018-12-31,PIF:2019-10-21|NBIM:2019-02-27,,Financials,,,low,Cross-fund confirmation condition not satisfied.
2019-10-22,2019-10-22,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.11441400,PIF:2019-09-30|NBIM:2018-12-31,PIF:2019-10-21|NBIM:2019-02-27,,Health Care,,,low,Cross-fund confirmation condition not satisfied.
2019-10-22,2019-10-22,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.12936600,PIF:2019-09-30|NBIM:2018-12-31,PIF:2019-10-21|NBIM:2019-02-27,,Industrials,,,low,Cross-fund confirmation condition not satisfied.
2019-10-22,2019-10-22,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.04951700,PIF:2019-09-30|NBIM:2018-12-31,PIF:2019-10-21|NBIM:2019-02-27,,Materials,,,low,Cross-fund confirmation condition not satisfied.
2019-10-22,2019-10-22,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.00000000,PIF:2019-09-30|NBIM:2018-12-31,PIF:2019-10-21|NBIM:2019-02-27,,Real Estate,,,low,Cross-fund confirmation condition not satisfied.
2019-10-22,2019-10-22,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.12591200,PIF:2019-09-30|NBIM:2018-12-31,PIF:2019-10-21|NBIM:2019-02-27,,Technology,,,low,Cross-fund confirmation condition not satisfied.
2019-10-22,2019-10-22,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.02835200,PIF:2019-09-30|NBIM:2018-12-31,PIF:2019-10-21|NBIM:2019-02-27,,Utilities,,,low,Cross-fund confirmation condition not satisfied.
2019-10-21,2019-10-22,PIF,pif_exposure,visible_sleeve_regime,stable,0.00000000,2,2019-09-30,2019-10-21,21,,,,medium,holding_count=2; flow_score=0; count_change_pct=0.000000
2019-10-21,2019-10-22,PIF,pif_sector_proxy,sector_rotation_proxy,neutral,0.00000000,0.00000000,2019-09-30,2019-10-21,21,Communication Services,,,low,No sector-specific filing delta for this period.
2019-10-21,2019-10-22,PIF,pif_sector_proxy,sector_rotation_proxy,positive,0.11941818,0.47320877,2019-09-30,2019-10-21,21,Consumer Discretionary,,,medium,net_weight_change=0.119418; flow_score=0
2019-10-21,2019-10-22,PIF,pif_sector_proxy,sector_rotation_proxy,neutral,0.00000000,0.00000000,2019-09-30,2019-10-21,21,Consumer Staples,,,low,No sector-specific filing delta for this period.
2019-10-21,2019-10-22,PIF,pif_sector_proxy,sector_rotation_proxy,neutral,0.00000000,0.00000000,2019-09-30,2019-10-21,21,Energy,,,low,No sector-specific filing delta for this period.
2019-10-21,2019-10-22,PIF,pif_sector_proxy,sector_rotation_proxy,neutral,0.00000000,0.00000000,2019-09-30,2019-10-21,21,Financials,,,low,No sector-specific filing delta for this period.
2019-10-21,2019-10-22,PIF,pif_sector_proxy,sector_rotation_proxy,neutral,0.00000000,0.00000000,2019-09-30,2019-10-21,21,Health Care,,,low,No sector-specific filing delta for this period.
2019-10-21,2019-10-22,PIF,pif_sector_proxy,sector_rotation_proxy,neutral,0.00000000,0.00000000,2019-09-30,2019-10-21,21,Industrials,,,low,No sector-specific filing delta for this period.
2019-10-21,2019-10-22,PIF,pif_sector_proxy,sector_rotation_proxy,neutral,0.00000000,0.00000000,2019-09-30,2019-10-21,21,Materials,,,low,No sector-specific filing delta for this period.
2019-10-21,2019-10-22,PIF,pif_sector_proxy,sector_rotation_proxy,neutral,0.00000000,0.00000000,2019-09-30,2019-10-21,21,Real Estate,,,low,No sector-specific filing delta for this period.
2019-10-21,2019-10-22,PIF,pif_sector_proxy,sector_rotation_proxy,negative,0.11941818,0.52679123,2019-09-30,2019-10-21,21,Technology,,,medium,net_weight_change=-0.119418; flow_score=0
2019-10-21,2019-10-22,PIF,pif_sector_proxy,sector_rotation_proxy,neutral,0.00000000,0.00000000,2019-09-30,2019-10-21,21,Utilities,,,low,No sector-specific filing delta for this period.
2020-02-05,2020-02-05,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.02981400,PIF:2019-12-31|NBIM:2018-12-31,PIF:2020-02-04|NBIM:2019-02-27,,Communication Services,,,low,Cross-fund confirmation condition not satisfied.
2020-02-05,2020-02-05,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.10763600,PIF:2019-12-31|NBIM:2018-12-31,PIF:2020-02-04|NBIM:2019-02-27,,Consumer Discretionary,,,low,Cross-fund confirmation condition not satisfied.
2020-02-05,2020-02-05,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.11932700,PIF:2019-12-31|NBIM:2018-12-31,PIF:2020-02-04|NBIM:2019-02-27,,Consumer Staples,,,low,Cross-fund confirmation condition not satisfied.
2020-02-05,2020-02-05,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.05854500,PIF:2019-12-31|NBIM:2018-12-31,PIF:2020-02-04|NBIM:2019-02-27,,Energy,,,low,Cross-fund confirmation condition not satisfied.
2020-02-05,2020-02-05,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.23711700,PIF:2019-12-31|NBIM:2018-12-31,PIF:2020-02-04|NBIM:2019-02-27,,Financials,,,low,Cross-fund confirmation condition not satisfied.
2020-02-05,2020-02-05,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.11441400,PIF:2019-12-31|NBIM:2018-12-31,PIF:2020-02-04|NBIM:2019-02-27,,Health Care,,,low,Cross-fund confirmation condition not satisfied.
2020-02-05,2020-02-05,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.12936600,PIF:2019-12-31|NBIM:2018-12-31,PIF:2020-02-04|NBIM:2019-02-27,,Industrials,,,low,Cross-fund confirmation condition not satisfied.
2020-02-05,2020-02-05,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.04951700,PIF:2019-12-31|NBIM:2018-12-31,PIF:2020-02-04|NBIM:2019-02-27,,Materials,,,low,Cross-fund confirmation condition not satisfied.
2020-02-05,2020-02-05,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.00000000,PIF:2019-12-31|NBIM:2018-12-31,PIF:2020-02-04|NBIM:2019-02-27,,Real Estate,,,low,Cross-fund confirmation condition not satisfied.
2020-02-05,2020-02-05,CROSS_FUND,cross_fund_consensus,sector_confirmation,yes,0.60617207,0.12591200,PIF:2019-12-31|NBIM:2018-12-31,PIF:2020-02-04|NBIM:2019-02-27,,Technology,,,high,PIF positive sector proxy and NBIM overweight/top-3 while PIF is not contracting.
2020-02-05,2020-02-05,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.02835200,PIF:2019-12-31|NBIM:2018-12-31,PIF:2020-02-04|NBIM:2019-02-27,,Utilities,,,low,Cross-fund confirmation condition not satisfied.
2020-02-04,2020-02-05,PIF,pif_exposure,visible_sleeve_regime,stable,0.10000000,2,2019-12-31,2020-02-04,35,,,,medium,holding_count=2; flow_score=-1; count_change_pct=0.000000
2020-02-04,2020-02-05,PIF,pif_sector_proxy,sector_rotation_proxy,neutral,0.00000000,0.00000000,2019-12-31,2020-02-04,35,Communication Services,,,low,No sector-specific filing delta for this period.
2020-02-04,2020-02-05,PIF,pif_sector_proxy,sector_rotation_proxy,negative,0.56570507,0.00750370,2019-12-31,2020-02-04,35,Consumer Discretionary,,,medium,net_weight_change=-0.465705; flow_score=-1
2020-02-04,2020-02-05,PIF,pif_sector_proxy,sector_rotation_proxy,neutral,0.00000000,0.00000000,2019-12-31,2020-02-04,35,Consumer Staples,,,low,No sector-specific filing delta for this period.
2020-02-04,2020-02-05,PIF,pif_sector_proxy,sector_rotation_proxy,neutral,0.00000000,0.00000000,2019-12-31,2020-02-04,35,Energy,,,low,No sector-specific filing delta for this period.
2020-02-04,2020-02-05,PIF,pif_sector_proxy,sector_rotation_proxy,neutral,0.00000000,0.00000000,2019-12-31,2020-02-04,35,Financials,,,low,No sector-specific filing delta for this period.
2020-02-04,2020-02-05,PIF,pif_sector_proxy,sector_rotation_proxy,neutral,0.00000000,0.00000000,2019-12-31,2020-02-04,35,Health Care,,,low,No sector-specific filing delta for this period.
2020-02-04,2020-02-05,PIF,pif_sector_proxy,sector_rotation_proxy,neutral,0.00000000,0.00000000,2019-12-31,2020-02-04,35,Industrials,,,low,No sector-specific filing delta for this period.
2020-02-04,2020-02-05,PIF,pif_sector_proxy,sector_rotation_proxy,neutral,0.00000000,0.00000000,2019-12-31,2020-02-04,35,Materials,,,low,No sector-specific filing delta for this period.
2020-02-04,2020-02-05,PIF,pif_sector_proxy,sector_rotation_proxy,neutral,0.00000000,0.00000000,2019-12-31,2020-02-04,35,Real Estate,,,low,No sector-specific filing delta for this period.
2020-02-04,2020-02-05,PIF,pif_sector_proxy,sector_rotation_proxy,positive,0.46570507,0.99249630,2019-12-31,2020-02-04,35,Technology,,,medium,net_weight_change=0.465705; flow_score=0
2020-02-04,2020-02-05,PIF,pif_sector_proxy,sector_rotation_proxy,neutral,0.00000000,0.00000000,2019-12-31,2020-02-04,35,Utilities,,,low,No sector-specific filing delta for this period.
2020-02-26,2020-02-26,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.02717400,PIF:2019-12-31|NBIM:2019-12-31,PIF:2020-02-04|NBIM:2020-02-25,,Communication Services,,,low,Cross-fund confirmation condition not satisfied.
2020-02-26,2020-02-26,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.10676100,PIF:2019-12-31|NBIM:2019-12-31,PIF:2020-02-04|NBIM:2020-02-25,,Consumer Discretionary,,,low,Cross-fund confirmation condition not satisfied.
2020-02-26,2020-02-26,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.11501700,PIF:2019-12-31|NBIM:2019-12-31,PIF:2020-02-04|NBIM:2020-02-25,,Consumer Staples,,,low,Cross-fund confirmation condition not satisfied.
2020-02-26,2020-02-26,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.04997600,PIF:2019-12-31|NBIM:2019-12-31,PIF:2020-02-04|NBIM:2020-02-25,,Energy,,,low,Cross-fund confirmation condition not satisfied.
2020-02-26,2020-02-26,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.23599200,PIF:2019-12-31|NBIM:2019-12-31,PIF:2020-02-04|NBIM:2020-02-25,,Financials,,,low,Cross-fund confirmation condition not satisfied.
2020-02-26,2020-02-26,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.11305400,PIF:2019-12-31|NBIM:2019-12-31,PIF:2020-02-04|NBIM:2020-02-25,,Health Care,,,low,Cross-fund confirmation condition not satisfied.
2020-02-26,2020-02-26,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.13379200,PIF:2019-12-31|NBIM:2019-12-31,PIF:2020-02-04|NBIM:2020-02-25,,Industrials,,,low,Cross-fund confirmation condition not satisfied.
2020-02-26,2020-02-26,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.04440100,PIF:2019-12-31|NBIM:2019-12-31,PIF:2020-02-04|NBIM:2020-02-25,,Materials,,,low,Cross-fund confirmation condition not satisfied.
2020-02-26,2020-02-26,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.00000000,PIF:2019-12-31|NBIM:2019-12-31,PIF:2020-02-04|NBIM:2020-02-25,,Real Estate,,,low,Cross-fund confirmation condition not satisfied.
2020-02-26,2020-02-26,CROSS_FUND,cross_fund_consensus,sector_confirmation,yes,0.63061507,0.14541100,PIF:2019-12-31|NBIM:2019-12-31,PIF:2020-02-04|NBIM:2020-02-25,,Technology,,,high,PIF positive sector proxy and NBIM overweight/top-3 while PIF is not contracting.
2020-02-26,2020-02-26,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.02842100,PIF:2019-12-31|NBIM:2019-12-31,PIF:2020-02-04|NBIM:2020-02-25,,Utilities,,,low,Cross-fund confirmation condition not satisfied.
2020-02-25,2020-02-26,NBIM,nbim_industry_concentration,top_sector_concentration,not_top3,0.02717400,0.02717400,2019-12-31,2020-02-25,56,Communication Services,,,low,Sector not in current NBIM top-3 weights.
2020-02-25,2020-02-26,NBIM,nbim_industry_concentration,top_sector_concentration,not_top3,0.10676100,0.10676100,2019-12-31,2020-02-25,56,Consumer Discretionary,,,low,Sector not in current NBIM top-3 weights.
2020-02-25,2020-02-26,NBIM,nbim_industry_concentration,top_sector_concentration,not_top3,0.11501700,0.11501700,2019-12-31,2020-02-25,56,Consumer Staples,,,low,Sector not in current NBIM top-3 weights.
2020-02-25,2020-02-26,NBIM,nbim_industry_concentration,top_sector_concentration,not_top3,0.04997600,0.04997600,2019-12-31,2020-02-25,56,Energy,,,low,Sector not in current NBIM top-3 weights.
2020-02-25,2020-02-26,NBIM,nbim_industry_concentration,top_sector_concentration,top3,0.23599200,0.23599200,2019-12-31,2020-02-25,56,Financials,,,high,Sector ranked in current top-3 NBIM weights.
2020-02-25,2020-02-26,NBIM,nbim_industry_concentration,top_sector_concentration,not_top3,0.11305400,0.11305400,2019-12-31,2020-02-25,56,Health Care,,,low,Sector not in current NBIM top-3 weights.
2020-02-25,2020-02-26,NBIM,nbim_industry_concentration,top_sector_concentration,top3,0.13379200,0.13379200,2019-12-31,2020-02-25,56,Industrials,,,high,Sector ranked in current top-3 NBIM weights.
2020-02-25,2020-02-26,NBIM,nbim_industry_concentration,top_sector_concentration,not_top3,0.04440100,0.04440100,2019-12-31,2020-02-25,56,Materials,,,low,Sector not in current NBIM top-3 weights.
2020-02-25,2020-02-26,NBIM,nbim_industry_concentration,top_sector_concentration,not_top3,0.00000000,0.00000000,2019-12-31,2020-02-25,56,Real Estate,,,low,Sector not in current NBIM top-3 weights.
2020-02-25,2020-02-26,NBIM,nbim_industry_concentration,top_sector_concentration,top3,0.14541100,0.14541100,2019-12-31,2020-02-25,56,Technology,,,high,Sector ranked in current top-3 NBIM weights.
2020-02-25,2020-02-26,NBIM,nbim_industry_concentration,top_sector_concentration,not_top3,0.02842100,0.02842100,2019-12-31,2020-02-25,56,Utilities,,,low,Sector not in current NBIM top-3 weights.
2020-02-25,2020-02-26,NBIM,nbim_industry_weight_change,sector_weight_change,neutral,0.00264000,0.02717400,2019-12-31,2020-02-25,56,Communication Services,,,medium,weight_change=-0.002640; accumulations=72; reductions=35
2020-02-25,2020-02-26,NBIM,nbim_industry_weight_change,sector_weight_change,neutral,0.00087500,0.10676100,2019-12-31,2020-02-25,56,Consumer Discretionary,,,medium,weight_change=-0.000875; accumulations=508; reductions=377
2020-02-25,2020-02-26,NBIM,nbim_industry_weight_change,sector_weight_change,neutral,0.00431000,0.11501700,2019-12-31,2020-02-25,56,Consumer Staples,,,medium,weight_change=-0.004310; accumulations=442; reductions=391
2020-02-25,2020-02-26,NBIM,nbim_industry_weight_change,sector_weight_change,underweight,0.00856900,0.04997600,2019-12-31,2020-02-25,56,Energy,,,high,weight_change=-0.008569; accumulations=128; reductions=122
2020-02-25,2020-02-26,NBIM,nbim_industry_weight_change,sector_weight_change,neutral,0.00112500,0.23599200,2019-12-31,2020-02-25,56,Financials,,,medium,weight_change=-0.001125; accumulations=924; reductions=519
2020-02-25,2020-02-26,NBIM,nbim_industry_weight_change,sector_weight_change,neutral,0.00136000,0.11305400,2019-12-31,2020-02-25,56,Health Care,,,medium,weight_change=-0.001360; accumulations=330; reductions=217
2020-02-25,2020-02-26,NBIM,nbim_industry_weight_change,sector_weight_change,neutral,0.00442600,0.13379200,2019-12-31,2020-02-25,56,Industrials,,,medium,weight_change=0.004426; accumulations=828; reductions=527
2020-02-25,2020-02-26,NBIM,nbim_industry_weight_change,sector_weight_change,underweight,0.00511600,0.04440100,2019-12-31,2020-02-25,56,Materials,,,high,weight_change=-0.005116; accumulations=251; reductions=206
2020-02-25,2020-02-26,NBIM,nbim_industry_weight_change,sector_weight_change,neutral,0.00000000,0.00000000,2019-12-31,2020-02-25,56,Real Estate,,,medium,No prior-period NBIM weight-change row for this sector.
2020-02-25,2020-02-26,NBIM,nbim_industry_weight_change,sector_weight_change,overweight,0.01949900,0.14541100,2019-12-31,2020-02-25,56,Technology,,,high,weight_change=0.019499; accumulations=328; reductions=245
2020-02-25,2020-02-26,NBIM,nbim_industry_weight_change,sector_weight_change,neutral,0.00006900,0.02842100,2019-12-31,2020-02-25,56,Utilities,,,medium,weight_change=0.000069; accumulations=111; reductions=77
2020-05-18,2020-05-18,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.02717400,PIF:2020-03-31|NBIM:2019-12-31,PIF:2020-05-15|NBIM:2020-02-25,,Communication Services,,,low,Cross-fund confirmation condition not satisfied.
2020-05-18,2020-05-18,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.10676100,PIF:2020-03-31|NBIM:2019-12-31,PIF:2020-05-15|NBIM:2020-02-25,,Consumer Discretionary,,,low,Cross-fund confirmation condition not satisfied.
2020-05-18,2020-05-18,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.11501700,PIF:2020-03-31|NBIM:2019-12-31,PIF:2020-05-15|NBIM:2020-02-25,,Consumer Staples,,,low,Cross-fund confirmation condition not satisfied.
2020-05-18,2020-05-18,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.04997600,PIF:2020-03-31|NBIM:2019-12-31,PIF:2020-05-15|NBIM:2020-02-25,,Energy,,,low,Cross-fund confirmation condition not satisfied.
2020-05-18,2020-05-18,CROSS_FUND,cross_fund_consensus,sector_confirmation,yes,0.64839447,0.23599200,PIF:2020-03-31|NBIM:2019-12-31,PIF:2020-05-15|NBIM:2020-02-25,,Financials,,,high,PIF positive sector proxy and NBIM overweight/top-3 while PIF is not contracting.
2020-05-18,2020-05-18,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.11305400,PIF:2020-03-31|NBIM:2019-12-31,PIF:2020-05-15|NBIM:2020-02-25,,Health Care,,,low,Cross-fund confirmation condition not satisfied.
2020-05-18,2020-05-18,CROSS_FUND,cross_fund_consensus,sector_confirmation,yes,0.41927577,0.13379200,PIF:2020-03-31|NBIM:2019-12-31,PIF:2020-05-15|NBIM:2020-02-25,,Industrials,,,high,PIF positive sector proxy and NBIM overweight/top-3 while PIF is not contracting.
2020-05-18,2020-05-18,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.04440100,PIF:2020-03-31|NBIM:2019-12-31,PIF:2020-05-15|NBIM:2020-02-25,,Materials,,,low,Cross-fund confirmation condition not satisfied.
2020-05-18,2020-05-18,CROSS_FUND,cross_fund_consensus,sector_confirmation,no,0.00000000,0.00000000,PIF:2020-03-31|NBIM:2019-12-31,PIF:2020-05-15|NBIM:2020-02-25,,Real Estate,,,low,Cross-fund confirmation condition not satisfied.
